Retailer,Category,Item,Price (VND),7 ngày change,1 tháng change,6 tháng change,1 năm change,Product URL
HACOM (Hà Nội),Màn hình,Màn hình Samsung LS34C500GAEXXV (34 inch/WQHD/VA/100Hz/5ms),7.399.000,+0%,,,,https://hacom.vn/man-hinh-samsung-ls34c500gaexxv
HACOM (Hà Nội),Màn hình,Màn hình Samsung LC34G55TWWEXXV (34 inch/WQHD/VA/165Hz/1ms),8.499.000,+0%,,,,https://hacom.vn/man-hinh-samsung-lc34g55twwexxv-mosa0233
HACOM (Hà Nội),Màn hình,Màn hình LG UltraGear 34GX90SA-W (34 inch/WQHD/OLED/240Hz/0.03ms/webOS/cong),33.990.000,+0%,,,,https://hacom.vn/man-hinh-ultragear-34gx90sa-w
HACOM (Hà Nội),Màn hình,Màn hình Samsung Odyssey G8 LS34DG850SEXXV (34 inch/WQHD/OLED/175Hz/0.03ms/Smart/cong),26.999.000,+0%,,,,https://hacom.vn/man-hinh-samsung-odyssey-g8-ls34dg850sexxv
HACOM (Hà Nội),Màn hình,Màn hình Dell Pro Plus P3425WE (34 inch/WQHD/IPS/100Hz/5ms/USB-C 90W),17.990.000,+0%,,,,https://hacom.vn/man-hinh-dell-pro-plus-p3425we
HACOM (Hà Nội),Màn hình,Màn hình Dell Ultrasharp U3425WE (34 inch/QHD/IPS/120Hz/5ms/USB-C),25.999.000,+0%,,,,https://hacom.vn/man-hinh-dell-ultrasharp-u3425we
HACOM (Hà Nội),Màn hình,Màn hình Asus TUF VG34WQML5A (34 inch/WQHD/VA/250Hz/1ms/loa),9.999.000,+0%,,,,https://hacom.vn/man-hinh-asus-tuf-vg34wqml5a
HACOM (Hà Nội),Màn hình,Màn hình Samsung Odyssey OLED G8 LS34BG850SEXXV (34 inch/WQHD/OLED/175Hz/0.1ms/cong),29.000.000,+0%,,,,https://hacom.vn/man-hinh-samsung-odyssey-oled-g8-ls34bg850sexxv
GEARVN,RAM Laptop,Ram Laptop Kingston 32GB 2Rx8 4G x 64-Bit 5600 Mhz CL46 (KVR56S46BD8-32),12.990.000,+0%,,,,https://gearvn.com/products/ram-laptop-kingston-32gb-2rx8-4g-x-64-bit-5600-mhz-cl46-kvr56s46bd8-32
GEARVN,RAM Laptop,Ram Laptop V-Color DDR5 16GB 5600Mhz TN516G56S846 Sodimm,2.990.000,+0%,,,,https://gearvn.com/products/ram-laptop-v-color-ddr5-16gb-5600mhz-tn516g56s846-sodimm
GEARVN,RAM Laptop,Ram Laptop Lexar 16GB DDR5 5600Mhz LD5S16G56C46ST-BGS Sodimm,1.890.000,+0%,,,,https://gearvn.com/products/ram-laptop-lexar-16gb-ddr5-5600mhz-ld5s16g56c46st-bgs-sodimm
GEARVN,RAM Laptop,Ram Laptop V-Color DDR4 8GB 3200Mhz TN48G32S822 1Gx8 1Rx8 Sodimm,2.990.000,+0%,,,,https://gearvn.com/products/ram-laptop-v-color-ddr4-8gb-3200mhz-tn48g32s822-1gx8-1rx8-sodimm
GEARVN,RAM Laptop,Ram Laptop Kingston DDR5 16GB 4800Mhz 1.1V KVR48S40BS8 16,1.990.000,+0%,,,,https://gearvn.com/products/ram-laptop-kingston-ddr5-16gb-4800mhz-1-1v-kvr48s40bs8-16
GEARVN,RAM Laptop,Ram Laptop Kingston 8GB CL22 3200 Sodimm (KVR32S22S8/8WP),2.990.000,+0%,,,,https://gearvn.com/products/8gb-ddr4-1x8g-3200-ram-laptop-kingston-8gb-sodimm
GEARVN,RAM Laptop,Ram Lexar CL22 1x32GB 3200 Sodimm,1.990.000,-26%,,,,https://gearvn.com/products/ram-lexar-cl22-1x32gb-3200-sodimm
GEARVN,RAM Laptop,Ram Laptop Lexar CL22 1x16GB 3200 Sodimm,2.990.000,+0%,,,,https://gearvn.com/products/ram-lexar-cl22-1x16gb-3200-sodimm
GEARVN,RAM Laptop,Ram Laptop Kingston DDR5 8GB 5600MHz KVR56S46BS6 8,5.990.000,+0%,,,,https://gearvn.com/products/ram-laptop-kingston-ddr5-8gb-5600mhz-kvr56s46bs6-8
GEARVN,RAM Laptop,Ram G.Skill 8GB F4 3200C22S 8GRS SODIMM,730.000,-38.7%,,,,https://gearvn.com/products/ram-g-skill-8gb-f4-3200c22s-8grs-sodimm
GEARVN,SSD,NVMe PCIe Gen 4.0 x4,11.490.000,+0%,,,,https://gearvn.com/products/o-cung-ssd-kingston-nv3-2tb-m-2-pcie-nvme-gen4
GEARVN,SSD,NVMe PCIe Gen 3.0 x4,490.000,-29%,,,,https://gearvn.com/products/ssd-klevv-cras-c710-256gb-gen3-k256gm2sp0-c71
GEARVN,Laptop,"Laptop GIGABYTE AORUS Master 16 6XJM4VNE64SH (Ryzen 9 9955HX3D/ RTX 5070 Ti 12GB/ 32GB/ 1TB/ 16"" QHD+ OLED 240Hz/ Win 11)",84.990.000,,,,,https://gearvn.com/products/laptop-gigabyte-aorus-master-16-6xjm4vne64sh-ryzen-9-9955hx3d-rtx-5070-ti-12gb-32gb-1tb-16-qhd-oled-240hz-win-11
GEARVN,Laptop,"Laptop GIGABYTE AERO X16 4WHN3VNC93AH (Ryzen AI 9 465/ RTX 5070 8GB/ 16GB/ 512GB/ 16"" QHD+ 165Hz/ Win 11)",54.990.000,,,,,https://gearvn.com/products/laptop-gigabyte-aero-x16-4whn3vnc93ah-ryzen-ai-9-465-rtx-5070-8gb-16gb-512gb-16-qhd-165hz-win-11
GEARVN,Laptop,"Laptop Acer Swift Air 14 SFA14-I31-34NF (Core 3-304/ 12GB/ 512GB/ 14"" FHD+ IPS 120Hz/ Win 11)",21.990.000,,,,,https://gearvn.com/products/laptop-acer-swift-air-14-sfa14-i31-34nf-core-3-304-12gb-512gb-14-fhd-ips-120hz-win-11
GEARVN,Laptop,"Laptop GIGABYTE Gaming A16 EVHS3VN893SH (Ultra 9-185H/ RTX 5060 8GB/ 16GB/ 512GB/ 16"" FHD+ 165Hz/ Win 11)",40.990.000,,,,,https://gearvn.com/products/laptop-gigabyte-gaming-a16-evhs3vn893sh-ultra-9-185h-rtx-5060-8gb-16gb-512gb-16-fhd-165hz-win-11
GEARVN,Laptop,"Laptop Asus Vivobook 14 X1404V (Core 5-120U/ 8GB/ 256GB/ 14"" FHD/ Win 11)",16.990.000,,,,,https://gearvn.com/products/laptop-asus-vivobook-14-x1404v-core-5-120u-8gb-256gb-14-fhd-win-11
GEARVN,Laptop,"Laptop Asus Vivobook 16 X1605VA-MB1826W (I3-1315U/ 8GB/ 512GB/ 16"" WUXGA/ Win 11)",15.990.000,,,,,https://gearvn.com/products/laptop-asus-vivobook-16-x1605va-mb1826w-i3-1315u-8gb-512gb-16-wuxga-win-11
GEARVN,Laptop,"Laptop gaming ASUS TUF Gaming A16 FA607NUQ-RL007W (Ryzen 7-170/ RTX 4050 6GB/ 16GB/ 512GB/ 16"" FHD 144Hz/ Win 11)",36.990.000,,,,,https://gearvn.com/products/laptop-gaming-asus-tuf-gaming-a16-fa607nuq-rl007w-ryzen-7-170-rtx-4050-6gb-16gb-512gb-16-fhd-144hz-win-11
GEARVN,Laptop,"Laptop Asus Vivobook Go 14 E1404FA-EB935W (Ryzen 5-7430U/ 16GB/ 512GB/ 14"" FHD/ Win 11)",19.490.000,,,,,https://gearvn.com/products/laptop-asus-vivobook-go-14-e1404fa-eb935w-ryzen-5-7430u-16gb-512gb-14-fhd-win-11
GEARVN,Laptop,"Laptop gaming ASUS V16 V3607VJ-TK189W (Core 5-210H/ RTX 3050 6GB/ 16GB/ 512GB/ 16"" WUXGA 144Hz/ Win 11)",28.990.000,,,,,https://gearvn.com/products/laptop-gaming-asus-v16-v3607vj-tk189w-core-5-210h-rtx-3050-6gb-16gb-512gb-16-wuxga-144hz-win-11
GEARVN,Laptop,"Laptop Asus VivoBook 14 X1407AA-LY360W (Ultra 5-325/ 16GB/ 512GB/ 14"" WUXGA/ Win 11)",26.990.000,,,,,https://gearvn.com/products/laptop-asus-vivobook-14-x1407aa-ly360w-ultra-5-325-16gb-512gb-14-wuxga-win-11
GEARVN,Laptop,"Laptop Dell 16 DC16251 (I5-120U/ 8GB/ 512GB/ 16"" FHD+ Touch/ Win 11) - Nhập Khẩu Chính Hãng",18.990.000,,,,,https://gearvn.com/products/laptop-dell-16-dc16251-i5-120u-8gb-512gb-16-fhd-touch-win-11
GEARVN,Laptop,"Laptop gaming Acer Predator Helios Neo 16 PHN16-I31-91K5 (I9-14900HX/ RTX 5070 8GB/ 32GB/ 1TB/ 16"" 2K+ IPS 180Hz/ Win 11)",89.990.000,,,,,https://gearvn.com/products/laptop-gaming-acer-predator-helios-neo-16-phn16-i31-91k5-i9-14900hx-rtx-5070-8gb-32gb-1tb-16-2k-ips-180hz-win-11
GEARVN,Laptop,"Laptop gaming Acer Predator Helios Neo 16 AI PHN16-I71-9779 (Ultra 9-290HX/ RTX 5070 8GB/ 64GB/ 2TB/ 16"" 2K+ IPS 180Hz/ Win 11)",109.990.000,,,,,https://gearvn.com/products/laptop-gaming-acer-predator-helios-neo-16-ai-phn16-i71-9779-ultra-9-290hx-rtx-5070-8gb-64gb-2tb-16-2k-ips-180hz-win-11
GEARVN,Laptop,"Laptop Asus ExpertBook P5 P5405CSA-NZ0450WS (Ultra 5-226V/ 16GB/ 512GB/ 14"" WQXGA/ Win 11)",31.990.000,,,,,https://gearvn.com/products/laptop-asus-expertbook-p5-p5405csa-nz0450ws-ultra-5-226v-16gb-512gb-14-wqxga-win-11
GEARVN,Laptop,"Laptop Asus ExpertBook P5 P5405CSA-NZ0442WS (Ultra 7-258V/ 32GB/ 1TB/ 14"" WQXGA/ Win 11)",39.990.000,,,,,https://gearvn.com/products/laptop-asus-expertbook-p5-p5405csa-nz0442ws-ultra-7-258v-32gb-1tb-14-wqxga-win-11
GEARVN,Laptop,"Laptop Asus ExpertBook P5 P5405CSA-NZ0017W (Ultra 7-258V/ 32GB/ 1TB/ 14"" WQXGA/ Win 11)",38.990.000,,,,,https://gearvn.com/products/laptop-asus-expertbook-p5-p5405csa-nz0017w-ultra-7-258v-32gb-1tb-14-wqxga-win-11
GEARVN,Laptop,"Laptop Asus ExpertBook P5 P5405CSA-NZ0016W (Ultra 5-226V/ 16GB/ 512GB/ 14"" WQXGA/ Win 11)",30.990.000,,,,,https://gearvn.com/products/laptop-asus-expertbook-p5-p5405csa-nz0016w-ultra-5-226v-16gb-512gb-14-wqxga-win-11
GEARVN,Laptop,"Laptop Asus ExpertBook P5 G2 P5405CAA-NZ0223W (Ultra 7-356H/ 16GB/ 512GB/ 14"" WQXGA/ Win 11)",41.990.000,,,,,https://gearvn.com/products/laptop-asus-expertbook-p5-g2-p5405caa-nz0223w-ultra-7-356h-16gb-512gb-14-wqxga-win-11
GEARVN,Laptop,"Laptop Asus ExpertBook P3 G1 P3406CCAP-U516S8W (Ultra 5-225H/ 16GB/ 512GB/ 14"" WUXGA/ Win 11)",29.990.000,,,,,https://gearvn.com/products/laptop-asus-expertbook-p3-g1-p3406ccap-u516s8w-ultra-5-225h-16gb-512gb-14-wuxga-win-11
GEARVN,Laptop,"Laptop Asus ExpertBook P1 P1503CVA-C5H16-63WS (Core 5-210H/ 16GB/ 512GB/ 15.6"" FHD/ Win 11)",26.990.000,,,,,https://gearvn.com/products/laptop-asus-expertbook-p1-p1503cva-c5h16-63ws-core-5-210h-16gb-512gb-15-6-fhd-win-11
GEARVN,HDD,Ổ Cứng HDD Seagate Barracuda 1TB,3.290.000,+0%,,,,https://gearvn.com/products/hdd-seagate-barracuda-1tb-7200rpm
GEARVN,HDD,"Ổ Cứng HDD WD 1TB Blue 2.5"" for Laptop",1.690.000,+0%,,,,https://gearvn.com/products/hdd-western-digital-blue-1tb-2-5-sata-3
GEARVN,HDD,"Ổ Cứng HDD Seagate 1TB 2.5"" for Laptop - ST1000LM048",1.390.000,-12.6%,,,,https://gearvn.com/products/o-cung-hdd-seagate-1tb-2-5inch-sata-3-st1000lm048
GEARVN,VGA - Card màn hình,Card màn hình MSI GeForce RTX 5060 Ventus 2X OC V1 8GB,13.690.000,+19.1%,,,,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ventus-2x-oc-v1-8gb
GEARVN,VGA - Card màn hình,Card màn hình ASUS ROG Astral EDITION 20 GeForce RTX 5090 32GB GDDR7,200.000.000,,,,,https://gearvn.com/products/card-man-hinh-asus-rog-astral-edition-20-geforce-rtx-5090-32gb-gddr7
GEARVN,VGA - Card màn hình,Card màn hình Zotac GeForce RTX 5080 Solid Core OC 16GB,39.990.000,+0%,,,,https://gearvn.com/products/card-man-hinh-zotac-geforce-rtx-5080-solid-core-oc-16gb
GEARVN,VGA - Card màn hình,Card màn hình Zotac GeForce RTX 5070Ti Solid Core OC 16GB,33.590.000,+1.8%,,,,https://gearvn.com/products/card-man-hinh-zotac-geforce-rtx-5070ti-solid-core-oc-16gb
GEARVN,VGA - Card màn hình,Card màn hình Zotac GeForce RTX 5060 Ti 16GB Twin Edge OC,21.990.000,+0%,,,,https://gearvn.com/products/card-man-hinh-zotac-geforce-rtx-5060-ti-16gb-twin-edge-oc-1
GEARVN,VGA - Card màn hình,Card màn hình SPARKLE Intel Arc B580 TWINSTAR OC 12GB GDDR6,9.990.000,+0%,,,,https://gearvn.com/products/card-man-hinh-sparkle-intel-arc-b580-twinstar-oc-12gb-gddr6
GEARVN,VGA - Card màn hình,Card màn hình Leadtek NVIDIA RTX PRO 5000 Blackwell 48GB GDDR7,218.990.000,,,,,https://gearvn.com/products/card-man-hinh-leadtek-nvidia-rtx-pro-5000-blackwell-48gb-gddr7
GEARVN,VGA - Card màn hình,Card màn hình Zotac GeForce RTX 5060 Ti 8GB Moon White OC,14.490.000,+0%,,,,https://gearvn.com/products/card-man-hinh-zotac-geforce-rtx-5060-ti-8gb-moon-white-oc
GEARVN,VGA - Card màn hình,Card màn hình MSI GeForce RTX 5060 Ti Shadow 2X OC Plus 8GB,15.490.000,,,,,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ti-shadow-2x-oc-plus-8gb
GEARVN,VGA - Card màn hình,Card màn hình MSI GeForce RTX 5090 LIGHTNING Z 32GB,209.990.000,+0%,,,,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5090-lightning-z-32gb
GEARVN,VGA - Card màn hình,Card màn hình Leadtek NVIDIA RTX PRO 4000 Blackwell 24GB GDDR7,60.990.000,,,,,https://gearvn.com/products/card-man-hinh-leadtek-nvidia-rtx-pro-4000-blackwell-24gb-gddr7
GEARVN,VGA - Card màn hình,Card màn hình SPARKLE Intel Arc B580 TITAN OC 12GB GDDR6,10.990.000,,,,,https://gearvn.com/products/card-man-hinh-sparkle-intel-arc-b580-titan-oc-12gb-gddr6
GEARVN,VGA - Card màn hình,Card màn hình SPARKLE Intel Arc B580 TITAN Nox OC 12GB GDDR6,10.990.000,,,,,https://gearvn.com/products/card-man-hinh-sparkle-intel-arc-b580-titan-nox-oc-12gb-gddr6
GEARVN,VGA - Card màn hình,Card màn hình Gigabyte GeForce RTX 5060 Windforce Max OC 8GB,11.990.000,+0%,,,,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5060-windforce-max-oc-8gb
GEARVN,VGA - Card màn hình,Card màn hình Zotac GEFORCE RTX 5060 Ti 8GB TWIN EDGE GDDR7,13.490.000,+0%,,,,https://gearvn.com/products/card-man-hinh-zotac-geforce-rtx-5060-ti-8gb-twin-edge-gddr7
GEARVN,VGA - Card màn hình,Card màn hình Zotac GEFORCE RTX 3050 TWIN EDGE OC 6GB GDDR6,6.890.000,+0%,,,,https://gearvn.com/products/card-man-hinh-zotac-geforce-rtx-3050-twin-edge-oc-6gb-gddr6
GEARVN,VGA - Card màn hình,Card màn hình Zotac GEFORCE RTX 5050 TWIN EDGE OC 8GB GDDR6,9.490.000,,,,,https://gearvn.com/products/card-man-hinh-zotac-geforce-rtx-5050-twin-edge-oc-8gb-gddr6
GEARVN,VGA - Card màn hình,Card màn hình Zotac GeForce RTX 5060 Ti 16GB Twin Edge,15.990.000,,,,,https://gearvn.com/products/card-man-hinh-zotac-geforce-rtx-5060-ti-16gb-twin-edge
GEARVN,VGA - Card màn hình,Card màn hình ZOTAC GAMING GeForce RTX 5070 AMP White Edition (ZT-B50700FQ-10P),19.990.000,,,,,https://gearvn.com/products/card-man-hinh-zotac-gaming-geforce-rtx-5070-amp-white-edition
GEARVN,Mainboard,Bo mạch chủ ASUS PRIME B760M-K (DDR5),2.690.000,+0%,,,,https://gearvn.com/products/bo-mach-chu-asus-prime-b760m-k-ddr5
GEARVN,Mainboard,Bo mạch chủ ASUS ROG CROSSHAIR X870E EXTREME (DDR5),32.990.000,,,,,https://gearvn.com/products/bo-mach-chu-asus-rog-crosshair-x870e-extreme-ddr5
GEARVN,Mainboard,Bo mạch chủ MSI B450M-A PRO MAX II,1.990.000,+0%,,,,https://gearvn.com/products/bo-mach-chu-msi-b450m-a-pro-max-ii
GEARVN,PSU - Nguồn máy tính,Nguồn máy tính FSP VIC BD 750W - 80 Plus Bronze (750W),1.690.000,+0%,,,,https://gearvn.com/products/nguon-may-tinh-fsp-vic-bd-750w-80-plus-bronze-750w
GEARVN,PSU - Nguồn máy tính,Nguồn máy tính FSP VIC WD 650W - 80 Plus White (650W),1.090.000,+0%,,,,https://gearvn.com/products/nguon-may-tinh-fsp-vic-wd-650w-80-plus-white-650w
GEARVN,PSU - Nguồn máy tính,Nguồn máy tính Cooler Master V Platinum 1300 V2 - 1600W - 80 Plus Platinum - Full Modular,6.990.000,+0%,,,,https://gearvn.com/products/nguon-may-tinh-cooler-master-v-platinum-1300-v2-1600w-80-plus-platinum-full-modular
GEARVN,Màn hình,"Màn hình ViewSonic VA24G1-H 24"" IPS 144Hz",2.590.000,+0%,,,,https://gearvn.com/products/man-hinh-viewsonic-va24g1-h-24-ips-144hz
GEARVN,Màn hình,2K/QHD (2560 x 1440),7.990.000,+0%,,,,https://gearvn.com/products/man-hinh-asus-tuf-gaming-vg27aqm5f-27-fast-ips-2k-320hz-chuyen-game
GEARVN,Màn hình,"Màn hình ASUS TUF GAMING VG27AQME5F 27"" Fast IPS 2K 255Hz chuyên game",6.990.000,,,,,https://gearvn.com/products/man-hinh-asus-tuf-gaming-vg27aqme5f-27-fast-ips-2k-255hz-chuyen-game
GEARVN,Màn hình,"Màn hình Samsung Odyssey G8 LS27HG802SEXXV 27"" QD-OLED 4K 240Hz chuyên game",27.990.000,+0%,,,,https://gearvn.com/products/man-hinh-samsung-odyssey-g8-ls27hg802sexxv-27-qd-oled-4k-240hz-chuyen-game
GEARVN,Màn hình,"Màn hình Samsung Odyssey G7 LS32HG732SEXXV 32"" OLED 4K 165Hz-FHD 330Hz chuyên game",28.990.000,+0%,,,,https://gearvn.com/products/man-hinh-samsung-odyssey-g7-ls32hg732sexxv-32-oled-4k-165hz-fhd-330hz-chuyen-game
GEARVN,Màn hình,"Màn hình LG 27GX790B-B UltraGear 27"" OLED 2K 540Hz-HD 720Hz chuyên game",28.900.000,+0%,,,,https://gearvn.com/products/man-hinh-lg-27gx790b-b-ultragear-27-oled-2k-540hz-hd-720hz-chuyen-game
GEARVN,Màn hình,"Màn hình AOC 27B3CA3 27"" IPS 120Hz USBC",3.990.000,+0%,,,,https://gearvn.com/products/man-hinh-aoc-27b3ca3-27-ips-120hz-usbc
GEARVN,Màn hình,"Màn hình cong MSI MAG 341CQP QD-OLED X28 34"" QD-OLED 2K 280Hz chuyên game",24.990.000,+0%,,,,https://gearvn.com/products/man-hinh-cong-msi-mag-341cqp-qd-oled-x28-34-qd-oled-280hz-chuyen-game
GEARVN,Màn hình,"Màn hình MSI MAG 275QF E21 27"" Rapid IPS 2K 210Hz chuyên game",4.990.000,+0%,,,,https://gearvn.com/products/man-hinh-msi-mag-275qf-e21-27-rapid-ips-2k-210hz-chuyen-game
GEARVN,Màn hình,"Màn hình MSI MAG 274QPF X32 27"" Rapid IPS 2K 320Hz chuyên game",6.990.000,+0%,,,,https://gearvn.com/products/man-hinh-msi-mag-274qpf-x32-27-rapid-ips-2k-320hz-chuyen-game
GEARVN,Màn hình,"Màn hình ASUS TUF GAMING VG279QM5F 27"" Fast IPS 260Hz chuyên game",4.990.000,+0%,,,,https://gearvn.com/products/man-hinh-asus-tuf-gaming-vg279qm5f-27-fast-ips-260hz-chuyen-game
GEARVN,Màn hình,"Màn hình ASUS TUF GAMING VG27AQ5F 27"" Fast IPS 2K 220Hz chuyên game",6.490.000,,,,,https://gearvn.com/products/man-hinh-asus-tuf-gaming-vg27aq5f-27-fast-ips-2k-220hz-chuyen-game-1
GEARVN,Màn hình,"Màn hình cong ASUS TUF GAMING VG34WQ5A 34"" 2K 200Hz-HD 400Hz chuyên game",8.590.000,+0%,,,,https://gearvn.com/products/man-hinh-cong-asus-tuf-gaming-vg34wq5a-34-2k-200hz-hd-400hz-chuyen-game
GEARVN,Màn hình,"Màn hình ASUS TUF GAMING VG27UQEL5A 27"" Fast IPS 4K 80Hz-FHD 310Hz chuyên game",7.590.000,,,,,https://gearvn.com/products/man-hinh-asus-tuf-gaming-vg27uqel5a-27-fast-ips-4k-80hz-fhd-310hz-chuyen-game-1
GEARVN,Màn hình,4K/UHD (3840 x 2160),14.990.000,+0%,,,,https://gearvn.com/products/man-hinh-benq-ma270u-27-ips-4k
GEARVN,Màn hình,"Màn hình BenQ Zowie XL2540X+ 24"" 280Hz chuyên game",11.990.000,+0%,,,,https://gearvn.com/products/man-hinh-benq-zowie-xl2540x-24-280hz-chuyen-game
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Adata 8GB DDR5 bus 5600,4.090.000,,,,,https://www.anphatpc.com.vn/ram-laptop-adata-8gb-ddr5-bus-5600.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Kingston 32GB (1x32GB) DDR4 bus 3200 (KVR32S22D8/32),28.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-kingston-32gb-1x32gb-ddr4-bus-3200-kvr32s22d8/32.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Crucial 16GB DDR5 bus 6400 (CT16G64C52CS5),7.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-crucial-16gb-ddr5-bus-6400-ct16g64c52cs5.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Kingston 8GB DDR5 bus 5600 (KVR56S46BS6-8),5.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-kingston-8gb-ddr5-bus-5600-kvr56s46bs6-8.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Kingmax 16GB DDR4 bus 3200MHz,7.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-kingmax-gsoh22f-16gb-ddr4-3200mhz-ddr4-so-dimm-pc4-25600-16gb-1-2v.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Kingston 16GB DDR5 bus 5600 (KVR56S46BS8-16WP),9.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-kingston-16gb-ddr5-bus-5600-kvr56s46bs8-16wp.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Crucial 16GB DDR5 bus 5600Mhz (CT16G56C46S5),9.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-crucial-16gb-ddr5-bus-5600mhz-ct16g56c46s5.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Kingston 16GB DDR4 bus 3200 (KVR32S22D8/16WP),9.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-kingston-16gb-ddr4-bus-3200-kvr32s22d8/16wp.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Kingston 8GB DDR4 bus 3200 (KVR32S22S8/8WP),4.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-kingston-8gb-ddr4-bus-3200-kvr32s22s8/8wp.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop 8GB DDR5 4800MHz OEM,2.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-8gb-ddr5-4800mhz-oem.html
An Phát Computer (Hà Nội),RAM Laptop,Ram Laptop Team Elite 8G DDR4 bus 3200MHz,4.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-team-elite-8g-ddr4-bus-3200mhz.html
An Phát Computer (Hà Nội),RAM Laptop,Ram Laptop Kingmax 16GB bus 2666MHz,1.699.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-kingmax-16gb-bus-2666mhz_id30740.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Kingston 8GB DDR4 bus 3200 MHz,4.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-kingston-8gb-ddr4-3200-s22-1rx8-sodimm-kvr32s22s8-8_id33196.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Kingston 16GB DDR4 bus 3200,9.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-kingston-16gb-ddr4-3200-s22-1rx8-sodimm-kvr32s22d8-16.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop GSKILL 8GB DDR4-3200 (F4-3200C22S-8GRS),4.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-gskill-8gb-ddr4-3200-f4-3200c22s-8grs_id39825.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Crucial 8GB DDR5 bus 4800Mhz CL40 (CT8G48C40S5),5.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-crucial-8gb-ddr5-bus-4800mhz-cl40-ct8g48c40s5.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Crucial 16GB DDR5 bus 4800Mhz CL40 (CT16G48C40S5),9.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-crucial-16gb-ddr5-bus-4800mhz-cl40-ct16g48c40s5.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Crucial 32GB DDR5 bus 4800Mhz CL40 (CT32G48C40S5),19.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-crucial-32gb-ddr5-bus-4800mhz-cl40-ct32g48c40s5.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Team Group 16GB DDR4 bus 3200Mhz,9.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-team-group-16gb-ddr4-bus-3200mhz.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Adata 8GB DDR4 bus 3200,999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-adata-8gb-bus-3200-ad4s32008g22-sgn.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Gskill 32GB DDR4 bus 3200,3.399.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-gskill-32gb-ddr4-bus-3200.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Crucial 32GB DDR5 bus 5200 (CT32G52C42S5),3.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-crucial-32gb-ddr5-bus-5200-ct32g52c42s5.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop PNY XLR8 8GB DDR4 3200 (MN8GSD43200XR-RB),2.499.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-pny-xlr8-8gb-ddr4-3200-mn8gsd43200xr-rb.html
An Phát Computer (Hà Nội),RAM Laptop,Ram laptop Crucial 32GB DDR5 bus 5600 (CT32G56C46S5),28.999.000,+0%,,,,https://www.anphatpc.com.vn/ram-laptop-crucial-32gb-ddr5-bus-5600-ct32g56c46s5.html
An Phát Computer (Hà Nội),SSD,Ổ cứng Seagate Skyhawk AI 8TB 3.5'' ST8000VE001 (Chuyên dụng cho Camera),15.999.000,+0%,,,,https://www.anphatpc.com.vn/o-cung-seagate-skyhawk-ai-8-tb-3.5-st8000ve001-chuyen-dung-cho-camera_id39884.html
